,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
277,Thilo Kehrer,de  GER,DF,Paris S-G,23,1996,18.0,1382,105,505,813,137,12,1324,4,7,57.1,4,0,977,4171,2032,58,13,0,5,4,1046,1005,96.1,12
278,Habib Keita,ml  MLI,MF,Lyon,18,2002,0.1,6,0,1,4,2,1,6,0,0,,0,0,2,11,9,1,1,0,0,0,4,3,75.0,0
279,Saîf-Eddine Khaoui,tn  TUN,"FW,MF",Marseille,25,1995,6.7,346,4,81,162,122,15,315,9,13,69.2,10,2,213,797,410,21,8,0,15,11,261,191,73.2,28
280,Wahbi Khazri,tn  TUN,FW,Saint-Étienne,29,1991,13.1,583,13,70,334,233,42,547,30,61,49.2,35,1,435,2270,1406,72,24,6,28,35,610,409,67.0,62
281,Presnel Kimpembe,fr  FRA,DF,Paris S-G,24,1995,25.6,2164,229,912,1307,60,13,2124,7,10,70.0,7,0,1580,7433,4070,97,18,0,7,5,1686,1667,98.9,2
282,Randal Kolo Muani,fr  FRA,FW,Nantes,21,1998,33.7,1120,32,100,519,575,178,1084,56,111,50.5,60,3,755,3808,2641,137,26,46,105,93,1537,783,50.9,255
283,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,28,1991,22.6,1571,188,877,703,74,15,1476,2,4,50.0,2,0,869,5086,2861,49,5,0,6,4,1018,990,97.2,4
284,Ghislain Konan,ci  CIV,DF,Reims,24,1995,29.0,1784,129,616,913,440,19,1517,48,68,70.6,49,0,1121,6867,4571,186,82,8,30,33,1137,1030,90.6,49
285,Moussa Konaté,sn  SEN,FW,Dijon,27,1993,13.3,437,7,32,246,176,51,402,6,11,54.5,7,0,249,921,326,16,5,3,37,15,646,312,48.3,86
286,Lamine Koné,ci  CIV,DF,Strasbourg,31,1989,11.6,568,70,341,257,22,8,547,0,2,0.0,0,0,314,2443,1306,28,5,0,3,2,354,347,98.0,1
287,Moussa Koné,sn  SEN,FW,Nîmes,23,1996,19.5,542,9,31,320,227,74,495,34,56,60.7,37,4,367,1397,701,38,13,12,61,35,830,352,42.4,117
288,Laurent Koscielny,fr  FRA,DF,Bordeaux,34,1985,24.6,1594,247,973,703,30,12,1560,3,3,100.0,3,0,1045,6426,3319,48,5,0,1,1,1070,1046,97.8,2
289,Boubakar Kouyaté,ml  MLI,DF,Metz,23,1997,21.8,1195,222,810,406,31,19,1172,4,5,80.0,4,0,575,3459,1505,17,3,0,6,6,626,601,96.0,2
290,Jean-Philippe Krasso,fr  FRA,FW,Saint-Étienne,23,1997,2.5,86,2,8,48,36,12,83,4,7,57.1,5,0,53,150,66,3,1,0,8,9,104,55,52.9,22
291,Layvin Kurzawa,fr  FRA,DF,Paris S-G,27,1992,14.2,1146,53,301,557,342,30,1029,17,31,54.8,18,0,729,2505,1371,68,20,3,22,15,816,755,92.5,53
292,Dereck Kutesa,ch  SUI,"MF,FW",Reims,22,1997,7.6,273,5,39,119,148,27,270,19,33,57.6,20,0,215,1551,1000,49,14,12,17,27,308,202,65.6,62
293,Enock Kwateng,fr  FRA,DF,Bordeaux,23,1997,11.5,793,47,257,439,133,11,697,12,18,66.7,13,0,473,2074,1290,63,15,0,9,11,495,463,93.5,10
294,Gaëtan Laborde,fr  FRA,"FW,MF",Montpellier,26,1994,36.2,1367,28,163,647,652,211,1349,34,62,54.8,37,6,767,4272,2833,152,57,27,100,53,1548,966,62.4,248
295,Tom Lacoux,fr  FRA,MF,Bordeaux,18,2002,5.8,294,22,98,175,31,0,291,6,9,66.7,6,0,185,715,265,11,4,0,7,9,186,171,91.9,6
296,Alban Lafont,fr  FRA,GK,Nantes,21,1999,38.0,1253,1047,1243,12,0,0,869,0,0,,0,0,526,2326,1279,0,0,0,0,0,467,464,99.4,0
297,Kenny Lala,fr  FRA,DF,Strasbourg,28,1991,20.4,1320,70,372,638,408,18,1052,20,34,58.8,21,0,805,4481,2594,111,44,3,26,34,872,770,88.3,40
298,Loïck Landre,fr  FRA,DF,Nîmes,28,1992,18.1,952,136,588,416,15,13,916,3,3,100.0,3,0,584,3452,2142,28,0,1,1,3,641,627,97.8,3
299,Julien Laporte,fr  FRA,DF,Lorient,26,1993,29.5,1798,228,1067,802,30,14,1760,4,5,80.0,4,0,1057,5916,3250,68,5,0,5,5,1123,1104,98.3,1
300,Gautier Larsonneur,fr  FRA,GK,Brest,23,1997,35.0,1361,1204,1358,6,0,0,976,1,1,100.0,1,0,664,3190,1911,0,0,0,1,0,605,603,99.7,0
301,Paul Lasne,fr  FRA,MF,Brest,31,1989,18.7,1238,78,470,704,120,11,1219,3,4,75.0,4,0,804,3726,1672,54,13,4,13,7,898,863,96.1,15
302,Armand Lauriente,fr  FRA,"FW,MF",Lorient,21,1998,18.0,860,9,99,405,457,70,794,54,82,65.9,57,2,679,4235,2736,132,52,27,48,61,863,607,70.3,124
303,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,32,1987,17.9,994,69,408,571,65,8,977,8,10,80.0,8,0,587,2643,1413,22,3,0,10,15,691,653,94.5,10
304,Jérémy Le Douaron,fr  FRA,"FW,MF",Brest,22,1998,9.1,346,16,58,141,168,30,341,9,22,40.9,9,0,209,904,452,25,9,4,30,30,329,219,66.6,77
305,Enzo Le Fée,fr  FRA,"MF,FW",Lorient,20,2000,20.2,1172,23,214,718,346,18,1088,35,61,57.4,38,2,783,4405,2466,123,43,3,43,46,945,793,83.9,75
306,Vincent Le Goff,fr  FRA,DF,Lorient,30,1989,25.6,1502,59,449,785,360,20,1245,10,19,52.6,12,0,809,4137,2421,114,43,4,14,16,958,852,88.9,45
307,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,30,1990,13.6,557,55,185,314,81,21,544,2,2,100.0,2,0,251,1335,583,21,4,0,7,5,339,310,91.4,22
308,James Lea Siliki,cm  CMR,MF,Rennes,24,1996,2.8,179,3,23,104,63,6,179,1,5,20.0,1,0,109,611,334,12,5,0,3,1,161,143,88.8,24
309,Jean-Louis Leca,fr  FRA,GK,Lens,34,1985,36.8,1112,1004,1110,2,0,0,765,0,0,,0,0,488,2376,1234,0,0,0,0,0,439,436,99.3,0
310,Benjamin Lecomte,fr  FRA,GK,Monaco,29,1991,28.0,1063,857,1043,22,1,1,821,0,0,,0,0,529,2539,1141,1,0,0,1,0,567,565,99.6,0
311,Pierre Lees-Melou,fr  FRA,MF,Nice,27,1993,22.9,1513,69,403,842,373,39,1484,14,27,51.9,17,0,1017,5324,2845,112,42,2,20,20,1203,1067,88.7,77
312,Fabien Lemoine,fr  FRA,MF,Lorient,33,1987,21.5,1681,66,476,1083,215,21,1644,7,13,53.8,7,0,1088,4686,2070,77,21,3,23,15,1259,1177,93.5,29
313,Aaron Leya Iseka,be  BEL,FW,Metz,22,1997,11.2,319,11,33,180,129,35,308,14,23,60.9,16,0,205,849,430,30,12,10,32,20,543,252,46.4,62
314,Yanis Lhery,fr  FRA,"MF,FW",Saint-Étienne,17,2003,0.3,4,0,0,2,3,2,4,1,1,100.0,1,0,3,22,21,1,1,0,1,1,7,3,42.9,2
315,Dimitri Liénard,fr  FRA,MF,Strasbourg,32,1988,20.3,1348,20,235,771,426,19,1214,15,23,65.2,16,0,884,4814,2388,104,39,1,23,17,1006,891,88.6,56
316,Isaac Lihadji,fr  FRA,"MF,DF",Lille,18,2002,2.2,147,2,11,65,80,10,138,10,17,58.8,10,0,109,546,361,20,5,5,7,7,130,95,73.1,17
317,Pol Lirola,es  ESP,DF,Marseille,22,1997,17.3,1030,47,288,479,353,47,874,34,53,64.2,37,0,621,3779,2558,111,35,11,25,19,703,590,83.9,66
318,Anthony Lopes,pt  POR,GK,Lyon,29,1990,38.0,1265,1044,1237,32,1,0,945,1,1,100.0,1,0,573,2365,1288,1,0,0,1,0,579,577,99.7,0
319,Rony Lopes,pt  POR,"FW,MF",Nice,24,1995,19.8,990,13,113,458,503,72,888,33,57,57.9,35,4,736,4061,2167,133,38,16,47,39,900,709,78.8,122
320,Maxime Lopez,fr  FRA,"FW,MF",Marseille,22,1997,1.5,68,1,15,38,20,3,67,1,1,100.0,1,0,41,249,147,9,2,1,4,0,78,55,70.5,4
321,Dion Lopy,sn  SEN,MF,Reims,18,2002,2.8,128,4,33,78,29,2,127,6,7,85.7,6,0,109,561,287,9,3,1,5,2,108,102,94.4,5
322,Jordan Lotomba,ch  SUI,DF,Nice,21,1998,23.6,1682,71,568,837,410,33,1425,28,50,56.0,29,2,1052,5601,3373,146,47,7,22,29,1204,1071,89.0,55
323,Adrien Louveau,fr  FRA,"DF,MF",Lens,20,2000,0.1,5,1,3,2,0,0,5,0,0,,0,0,3,7,0,0,0,0,0,0,4,4,100.0,0
324,Imran Louza,fr  FRA,MF,Nantes,21,1999,26.4,1605,38,316,934,444,31,1480,20,38,52.6,22,0,947,4341,2202,95,31,6,31,31,1206,1011,83.8,79
325,Florentino Luís,pt  POR,MF,Monaco,20,1999,2.7,191,5,45,114,36,1,188,2,3,66.7,2,0,117,393,195,7,1,0,1,2,145,138,95.2,2
326,Yann M'Vila,fr  FRA,"MF,FW",Saint-Étienne,30,1990,0.2,15,0,7,8,1,0,15,0,0,,0,0,5,9,7,0,0,0,0,0,10,10,100.0,0
327,Yvann Macon,fr  FRA,DF,Saint-Étienne,21,1998,6.0,397,29,174,184,69,3,318,13,15,86.7,13,1,204,1270,771,29,13,1,7,10,209,189,90.4,8
328,Hugo Magnetti,fr  FRA,MF,Brest,22,1998,6.7,427,17,120,285,52,3,416,6,9,66.7,7,0,289,1505,948,30,7,1,7,4,300,280,93.3,5
329,Hicham Mahou,fr  FRA,DF,Nice,21,1999,0.4,25,0,7,8,11,0,23,0,0,,0,0,11,77,49,3,1,0,0,0,16,14,87.5,0
330,Habib Maïga,ci  CIV,MF,Metz,24,1996,29.9,1773,62,459,1161,279,33,1739,30,47,63.8,32,5,1174,5903,3110,127,38,5,29,41,1253,1151,91.9,42
331,Mike Maignan,fr  FRA,GK,Lille,24,1995,38.0,1142,994,1121,24,0,0,837,1,1,100.0,1,0,519,2448,1382,1,0,0,2,0,478,475,99.4,0
332,Josh Maja,ng  NGA,FW,Bordeaux,21,1998,8.9,280,10,30,161,99,30,271,6,11,54.5,7,0,195,754,298,15,3,6,19,14,367,207,56.4,69
333,Radosław Majecki,pl  POL,GK,Monaco,20,1999,1.0,39,30,39,0,0,0,27,0,0,,0,0,22,90,36,0,0,0,0,0,20,20,100.0,0
334,Abdul Majeed Waris,gh  GHA,"FW,MF",Strasbourg,28,1991,6.1,219,4,27,105,108,23,217,8,15,53.3,8,1,170,931,621,34,15,6,11,18,262,171,65.3,47
335,Marco Majouga,fr  FRA,"FW,MF",Nîmes,19,2001,1.2,46,0,4,20,29,6,46,2,3,66.7,3,0,37,276,199,11,4,2,2,2,59,36,61.0,7
336,Adilson Malanda,fr  FRA,MF,Nîmes,18,2001,0.2,10,0,1,6,3,0,9,0,1,0.0,0,0,4,7,0,0,0,0,1,1,10,8,80.0,2
337,Hianga Mananga Mbock,fr  FRA,MF,Brest,20,1999,5.1,265,10,85,173,36,2,262,7,9,77.8,7,0,210,1152,670,17,5,0,5,6,209,200,95.7,6
338,Vincent Manceau,fr  FRA,DF,Angers,31,1989,25.7,1802,79,574,923,394,7,1516,8,13,61.5,8,0,1016,4228,2442,95,33,1,10,5,1181,1101,93.2,25
339,Steve Mandanda,fr  FRA,GK,Marseille,35,1985,37.0,1401,1246,1397,8,0,0,1019,3,3,100.0,3,0,718,3276,1825,1,0,0,2,0,642,641,99.8,0
340,Reinildo Mandava,mz  MOZ,DF,Lille,26,1994,24.2,1843,72,526,942,490,15,1606,24,37,64.9,27,2,1111,4688,2611,113,41,4,13,21,1173,1087,92.7,54
341,Thomas Mangani,fr  FRA,MF,Angers,33,1987,29.9,2313,74,518,1476,422,21,2137,12,19,63.2,12,0,1439,6021,2639,86,22,3,16,18,1640,1574,96.0,33
342,Vito Mannone,it  ITA,GK,Monaco,32,1988,9.0,299,268,298,2,0,0,223,0,0,,0,0,162,580,260,0,0,0,0,0,162,161,99.4,0
343,Myziane Maolida,fr  FRA,"FW,MF",Nice,21,1999,12.0,502,12,62,206,272,47,495,25,49,51.0,25,3,414,1908,1074,60,14,10,25,28,581,403,69.4,95
344,Faitout Maouassa,fr  FRA,DF,Rennes,22,1998,13.0,995,40,266,523,286,13,857,22,37,59.5,23,0,595,3081,2034,99,35,2,23,11,698,647,92.7,18
345,Sekou Mara,fr  FRA,FW,Bordeaux,18,2002,2.5,100,1,11,52,40,10,95,5,6,83.3,5,0,60,235,102,6,1,2,13,8,121,78,64.5,19
346,Fernando Marçal,br  BRA,DF,Lyon,31,1989,0.9,77,1,15,58,16,0,73,0,0,,0,0,57,551,374,14,2,0,0,0,55,54,98.2,0
347,Marcelo,br  BRA,DF,Lyon,33,1987,32.3,2361,322,1108,1305,94,40,2306,3,4,75.0,3,0,1511,8566,5164,117,10,0,5,3,1694,1640,96.8,9
348,Dario Maresic,at  AUT,DF,Reims,20,1999,5.7,398,67,201,210,21,0,384,0,0,,0,0,239,1645,1042,24,6,0,2,1,291,286,98.3,1
349,Jordan Marié,fr  FRA,MF,Dijon,28,1991,15.9,897,28,218,598,127,4,882,14,18,77.8,14,2,532,1766,780,32,5,0,16,16,671,612,91.2,29
350,Guillermo Maripán,cl  CHI,DF,Monaco,26,1994,23.2,1841,202,904,1035,43,27,1804,1,1,100.0,1,0,1314,7533,4611,91,7,1,5,2,1438,1407,97.8,8
351,Marquinhos,br  BRA,DF,Paris S-G,26,1994,23.6,1934,231,867,1105,98,27,1903,2,4,50.0,2,0,1381,7274,4411,109,15,0,4,4,1514,1482,97.9,9
352,Jonas Martin,fr  FRA,MF,Rennes,30,1990,5.4,440,9,91,312,54,4,427,4,6,66.7,4,0,281,1006,445,18,0,1,4,9,336,315,93.8,7
353,Pablo Martinez,fr  FRA,DF,Nîmes,31,1989,6.0,365,44,214,183,3,2,350,0,0,,0,0,223,1346,853,13,1,0,1,2,239,234,97.9,0
354,Gelson Martins,pt  POR,"MF,FW",Monaco,25,1995,17.2,906,9,97,388,491,96,902,43,74,58.1,44,2,766,4026,2134,131,27,18,51,53,908,666,73.3,139
355,Sylvain Marveaux,fr  FRA,"MF,FW",Lorient,34,1986,2.2,112,6,22,66,29,4,109,4,4,100.0,4,0,88,492,292,12,3,2,3,7,92,77,83.7,9
356,Pape Matar Sarr,sn  SEN,MF,Metz,17,2002,17.7,1151,45,284,763,227,16,1138,18,30,60.0,18,0,851,6344,3057,120,52,2,28,17,870,811,93.2,24
357,Eliot Matazo,be  BEL,MF,Monaco,18,2002,3.5,125,3,32,74,25,5,125,3,7,42.9,3,0,74,330,136,0,1,0,3,2,94,76,80.9,5
358,Chrislain Matsima,fr  FRA,DF,Monaco,18,2002,3.9,306,20,100,188,38,5,294,4,5,80.0,4,0,228,1185,743,28,7,0,0,2,227,220,96.9,3
359,Tony Mauricio,fr  FRA,MF,Lens,26,1994,5.6,412,5,60,224,159,8,363,7,11,63.6,7,0,265,1093,523,21,9,3,8,11,311,280,90.0,28
360,Stephy Mavididi,eng  ENG,"FW,MF",Montpellier,22,1998,22.6,808,10,128,377,389,85,793,32,76,42.1,39,0,600,3820,2247,101,32,20,67,52,944,591,62.6,165
361,Youssef Maziz,fr  FRA,"MF,FW",Metz,22,1998,2.9,148,2,20,93,49,3,130,6,8,75.0,6,0,98,482,247,12,8,0,6,5,121,101,83.5,10
362,Kylian Mbappé,fr  FRA,FW,Paris S-G,21,1998,26.4,1442,6,59,493,1021,277,1386,88,189,46.6,98,15,1163,6385,4313,261,72,69,72,65,1616,1221,75.6,322
363,Nathanael Mbuku,fr  FRA,"MF,FW",Reims,18,2002,24.6,852,14,135,402,399,58,829,36,50,72.0,38,0,666,3682,2212,118,41,9,35,49,844,610,72.3,99
364,Facundo Medina,ar  ARG,DF,Lens,21,1999,22.3,1793,157,808,1052,52,12,1744,9,15,60.0,10,0,1246,7094,4405,136,9,0,10,13,1285,1247,97.0,4
365,Farid El Melali,dz  ALG,"FW,MF",Angers,23,1997,4.6,250,1,38,124,111,20,247,22,38,57.9,25,1,209,1150,717,34,10,7,13,22,240,183,76.3,40
366,Birger Meling,no  NOR,DF,Nîmes,25,1994,25.9,1616,104,583,728,414,41,1346,19,27,70.4,20,0,863,5108,2679,127,38,7,17,22,968,835,86.3,61
367,Houboulang Mendes,fr  FRA,DF,Lorient,22,1998,14.4,776,40,247,329,240,12,616,7,18,38.9,7,2,397,1640,953,53,20,1,24,22,465,405,87.1,40
368,Pedro Mendes,pt  POR,DF,Montpellier,29,1990,18.1,965,97,569,429,31,7,942,3,3,100.0,3,0,570,3095,1704,34,6,0,2,4,643,626,97.4,1
369,Thiago Mendes,br  BRA,MF,Lyon,28,1992,24.9,1731,59,374,1128,307,18,1678,15,22,68.2,15,0,1162,4855,2502,82,22,3,14,15,1244,1187,95.4,38
370,Batista Mendy,fr  FRA,MF,Nantes,20,2000,0.8,45,3,10,38,3,0,44,2,2,100.0,2,0,33,190,109,5,1,0,1,2,35,31,88.6,3
371,Edouard Mendy,sn  SEN,GK,Rennes,28,1992,1.0,30,26,30,1,0,0,22,0,0,,0,0,17,91,64,0,0,0,0,0,16,16,100.0,0
372,Mexer,mz  MOZ,DF,Bordeaux,31,1988,7.9,529,65,278,255,25,5,501,5,6,83.3,5,0,344,1705,836,16,3,0,0,2,351,340,96.9,0
373,Clément Michelin,fr  FRA,DF,Lens,23,1997,12.8,806,43,196,387,267,17,664,4,7,57.1,4,0,418,2105,1195,54,16,2,7,8,506,448,88.5,30
374,Edouard Michut,fr  FRA,MF,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
375,Florian Miguel,fr  FRA,DF,Nîmes,23,1996,17.1,1121,124,660,484,63,12,1052,2,4,50.0,3,0,691,4261,2290,28,3,1,4,5,749,722,96.4,8
376,Arkadiusz Milik,pl  POL,FW,Marseille,26,1994,13.6,457,12,33,219,220,69,425,7,13,53.8,9,2,267,992,507,30,6,5,39,14,667,345,51.7,110
377,Enzo Millot,fr  FRA,MF,Monaco,18,2002,0.5,36,0,2,21,17,2,30,0,0,,0,0,19,59,25,2,1,1,1,3,28,22,78.6,3
378,Stefan Mitrović,rs  SRB,DF,Strasbourg,30,1990,30.9,1499,235,944,621,31,21,1446,2,2,100.0,2,0,893,5768,3238,42,1,0,5,5,966,947,98.0,9
379,Anthony Modeste,fr  FRA,FW,Saint-Étienne,32,1988,3.3,89,5,12,49,31,13,88,1,2,50.0,2,0,41,126,51,4,2,1,9,3,156,70,44.9,14
380,Terem Moffi,ng  NGA,FW,Lorient,21,1999,23.0,699,10,25,362,369,104,657,25,50,50.0,28,1,436,1751,1060,62,24,14,93,59,1073,499,46.5,170
381,Dion Moise Sahi,ci  CIV,"FW,MF",Strasbourg,18,2001,1.0,48,0,4,23,26,3,46,4,6,66.7,5,0,40,303,196,8,4,0,3,4,54,29,53.7,5
382,Florent Mollet,fr  FRA,MF,Montpellier,28,1991,26.2,1500,25,255,814,536,48,1378,17,35,48.6,18,1,1036,6012,2629,126,39,7,25,32,1305,1076,82.5,118
383,Thomas Monconduit,fr  FRA,MF,Lorient,29,1991,12.8,841,32,227,532,135,7,811,8,17,47.1,8,0,500,2546,1536,49,13,1,14,15,639,577,90.3,27
384,Kévin Monnet-Paquet,fr  FRA,"MF,FW",Saint-Étienne,31,1988,6.3,318,5,53,134,147,24,305,7,19,36.8,9,0,210,935,408,22,4,4,9,23,273,203,74.4,32
385,Jérémy Morel,mg  MAD,DF,Lorient,36,1984,27.7,1512,182,813,692,77,9,1413,6,14,42.9,7,1,840,4219,2165,43,4,0,6,8,941,914,97.1,9
386,Aimen Moueffek,fr  FRA,"DF,MF",Saint-Étienne,19,2001,8.3,499,35,167,301,71,7,441,19,31,61.3,21,1,299,1685,1054,39,11,0,8,18,278,249,89.6,8
387,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,22,1997,25.3,1391,166,772,657,40,17,1356,10,11,90.9,10,1,836,4102,2289,46,10,0,5,9,913,880,96.4,2
388,Jessy Moulin,fr  FRA,GK,Saint-Étienne,34,1986,29.0,944,855,942,2,0,0,669,0,0,,0,0,434,1939,1101,0,0,0,1,0,371,367,98.9,0
389,Steve Mounié,bj  BEN,FW,Brest,25,1994,29.8,1099,44,132,522,506,168,1085,19,32,59.4,22,1,525,2472,978,50,19,4,77,49,1373,833,60.7,187
390,Samuel Moutoussamy,cd  COD,FW,Nantes,23,1996,0.9,37,0,3,18,19,0,36,0,0,,0,0,31,98,62,5,2,0,3,0,45,33,73.3,6
391,Loris Mouyokolo,cg  CGO,DF,Lorient,19,2001,0.2,9,2,6,3,0,0,9,0,0,,0,0,6,31,0,0,0,0,1,0,4,4,100.0,0
392,Benoît Mukinayi,fr  FRA,DF,Monaco,19,2001,31.9,2698,250,1171,1623,76,28,2655,4,4,100.0,4,0,1762,8927,5233,140,14,0,7,5,2006,1979,98.7,12
393,Marshall Munetsi,zw  ZIM,"MF,DF",Reims,24,1996,21.4,1159,156,516,591,121,16,1148,12,15,80.0,15,1,683,3493,1613,45,11,1,21,21,748,685,91.6,14
394,Kévin N'Doram,fr  FRA,MF,Metz,24,1996,3.4,150,2,47,113,3,0,143,2,4,50.0,2,0,107,622,338,13,0,0,1,4,123,116,94.3,2
395,Stanley N'Soki,fr  FRA,DF,Nice,21,1999,13.8,1184,104,525,644,78,16,1135,4,9,44.4,6,0,777,4140,2300,63,5,2,8,14,854,832,97.4,6
396,Yuto Nagatomo,jp  JPN,DF,Marseille,33,1986,17.7,974,53,282,518,218,8,806,10,19,52.6,11,0,542,2411,1070,55,15,0,14,17,616,519,84.3,29
397,Kenny Nagera,fr  FRA,FW,Paris S-G,18,2002,0.0,4,0,0,0,4,2,4,1,1,100.0,1,0,4,5,1,1,0,1,0,0,4,3,75.0,1
398,Paul Nardi,fr  FRA,GK,Lorient,26,1994,23.0,692,608,690,5,0,0,430,0,0,,0,0,266,1219,696,0,0,0,0,0,215,214,99.5,0
399,Keylor Navas,cr  CRC,GK,Paris S-G,33,1986,28.0,798,732,796,3,0,0,595,1,1,100.0,1,0,359,1572,875,0,0,0,0,0,384,382,99.5,0
400,Papa Ndiaga Yade,sn  SEN,"FW,MF",Metz,20,2000,11.1,445,7,58,191,240,38,432,27,42,64.3,29,1,330,2027,1314,66,21,10,31,36,506,304,60.1,70
401,Bridge Ndilu,fr  FRA,"FW,MF",Nantes,20,2000,0.5,34,0,4,16,18,3,34,2,4,50.0,2,0,26,138,74,4,1,0,2,1,35,28,80.0,6
402,Dan Ndoye,ch  SUI,"FW,MF",Nice,19,2000,6.1,282,7,46,105,149,42,273,12,23,52.2,13,0,216,1155,698,32,5,13,22,15,309,211,68.3,60
403,Neymar,br  BRA,"MF,FW",Paris S-G,28,1992,15.7,1337,1,87,643,779,132,1246,97,166,58.4,107,18,1108,6330,3851,217,72,23,63,68,1290,1107,85.8,183
404,Yvan Neyou,cm  CMR,MF,Saint-Étienne,23,1997,27.1,1564,34,462,1026,221,22,1546,60,77,77.9,66,3,1128,6483,3282,122,26,1,19,25,1184,1106,93.4,43
405,Muzinga Ngonda,cd  COD,DF,Dijon,25,1994,25.6,1997,108,695,1039,386,13,1712,41,60,68.3,43,1,1182,4926,2809,130,51,3,24,33,1203,1124,93.4,39
406,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,19,2000,1.7,118,11,57,58,12,0,96,0,3,0.0,0,0,50,233,109,2,1,0,2,0,54,53,98.1,0
407,Opa Nguette,sn  SEN,"FW,MF",Metz,26,1994,12.6,495,7,53,232,252,61,487,35,56,62.5,38,1,371,1628,915,47,17,9,48,56,633,362,57.2,96
408,Ibrahima Niane,sn  SEN,FW,Metz,21,1999,7.4,258,8,17,128,130,36,246,11,21,52.4,12,1,153,645,269,17,4,3,34,15,353,200,56.7,75
409,M'Baye Niang,sn  SEN,FW,Rennes,25,1994,4.7,141,5,11,66,70,26,134,1,4,25.0,1,0,93,293,66,2,0,1,13,13,240,109,45.4,40
410,Casimir Ninga,td  CHA,FW,Angers,27,1993,0.3,15,2,3,9,5,0,15,2,3,66.7,3,0,14,63,56,3,0,0,1,1,18,11,61.1,5
411,Arnaud Nordin,fr  FRA,"MF,FW",Saint-Étienne,22,1998,19.7,759,10,118,375,354,62,722,32,57,56.1,34,2,559,3813,2208,90,35,14,35,44,808,550,68.1,98
412,Olivier Ntcham,fr  FRA,MF,Marseille,24,1996,1.3,71,3,18,50,10,1,65,2,6,33.3,2,0,51,255,122,6,2,0,1,1,60,48,80.0,2
413,Gerzino Nyamsi,fr  FRA,DF,Rennes,23,1997,9.7,746,58,348,424,28,8,744,3,6,50.0,3,0,512,2812,1495,32,5,0,4,3,569,559,98.2,1
414,Steven Nzonzi,fr  FRA,MF,Rennes,31,1988,32.3,3087,70,713,2149,375,32,3030,14,15,93.3,14,0,2114,8241,3926,169,57,3,15,14,2646,2538,95.9,62
415,Jonas Omlin,ch  SUI,GK,Montpellier,26,1994,29.7,1052,924,1045,6,1,0,714,1,1,100.0,1,0,451,2458,1467,0,0,0,0,0,360,357,99.2,0
416,Henry Onyekuru,ng  NGA,FW,Monaco,23,1997,1.6,46,0,7,22,25,5,46,4,6,66.7,4,0,33,246,166,8,5,1,2,2,68,36,52.9,11
417,Otávio,br  BRA,MF,Bordeaux,26,1994,17.3,1093,62,355,713,84,2,1074,6,12,50.0,7,1,738,2985,1275,33,7,0,8,8,783,751,95.9,3
418,Remi Oudin,fr  FRA,"FW,MF",Bordeaux,23,1996,26.9,1404,60,295,648,553,79,1328,17,48,35.4,20,2,889,4548,2272,117,35,20,48,35,1251,970,77.5,153
419,Alexandre Oukidja,dz  ALG,GK,Metz,32,1988,34.0,1124,977,1112,13,1,0,742,3,3,100.0,3,0,445,2574,1402,0,0,0,1,0,344,341,99.1,0
