,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
0,2018-08-25,Sat,Serie A,Matchweek 2,Away,L 2–3,Milan,Napoli,Y,GK,90,9,3,6,66.7,0,3.0,0,0,0,0,5,8,62.5,47,10,17.0,24.4,3,0.0,23.7,9,1,11.1,1,15.8,Match Report
1,2018-08-31,Fri,Serie A,Matchweek 3,Home,W 2–1,Milan,Roma,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,1,5,20.0,27,6,14.8,25.7,2,50.0,41.5,11,2,18.2,1,20.0,Match Report
2,2018-09-07,Fri,UEFA Nations League,League A,Home,D 1–1,it  Italy,pl  Poland,Y,GK,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
3,2018-09-10,Mon,UEFA Nations League,League A,Away,L 0–1,it  Italy,pt  Portugal,Y,GK,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
4,2018-09-16,Sun,Serie A,Matchweek 4,Away,D 1–1,Milan,Cagliari,Y,GK,90,2,1,1,50.0,0,0.3,0,0,0,0,5,7,71.4,28,6,21.4,25.0,7,14.3,28.6,7,1,14.3,0,12.5,Match Report
5,2018-09-20,Thu,Europa Lg,Group stage,Away,W 1–0,it  Milan,lu  F91 Dudelange,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2018-09-23,Sun,Serie A,Matchweek 5,Home,D 2–2,Milan,Atalanta,Y,GK,90,5,2,3,60.0,0,2.0,0,0,0,0,11,21,52.4,44,2,36.4,33.5,12,41.7,38.7,12,1,8.3,0,13.8,Match Report
7,2018-09-27,Thu,Serie A,Matchweek 6,Away,D 1–1,Milan,Empoli,Y,GK,90,1,1,1,100.0,0,1.4,1,1,0,0,3,8,37.5,14,2,42.9,35.9,7,28.6,33.9,4,2,50.0,0,15.0,Match Report
8,2018-09-30,Sun,Serie A,Matchweek 7,Away,W 4–1,Milan,Sassuolo,Y,GK,90,3,1,2,66.7,0,0.9,0,0,0,0,7,10,70.0,16,4,31.3,33.7,8,62.5,51.1,12,1,8.3,0,11.0,Match Report
9,2018-10-04,Thu,Europa Lg,Group stage,Home,W 3–1,it  Milan,gr  Olympiacos,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2018-10-07,Sun,Serie A,Matchweek 8,Home,W 3–1,Milan,Chievo,Y,GK,90,1,1,0,0.0,0,0.3,0,0,0,0,5,8,62.5,35,6,20.0,27.3,5,20.0,29.4,13,1,7.7,0,11.8,Match Report
11,2018-10-10,Wed,Friendlies (M),Friendlies (M),Home,D 1–1,it  Italy,ua  Ukraine,Y,GK,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
12,2018-10-14,Sun,UEFA Nations League,League A,Away,W 1–0,it  Italy,pl  Poland,Y,GK,90,,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
13,2018-10-21,Sun,Serie A,Matchweek 9,Away,L 0–1,Milan,Inter,Y,GK,90,3,1,2,66.7,0,0.9,0,0,0,0,5,7,71.4,22,5,18.2,27.2,11,27.3,33.8,24,1,4.2,0,5.0,Match Report
14,2018-10-25,Thu,Europa Lg,Group stage,Home,L 1–2,it  Milan,es  Betis,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2018-10-28,Sun,Serie A,Matchweek 10,Home,W 3–2,Milan,Sampdoria,Y,GK,90,2,2,0,0.0,0,0.9,0,0,0,0,3,8,37.5,19,3,31.6,33.4,6,33.3,41.0,8,0,0.0,0,14.7,Match Report
16,2018-10-31,Wed,Serie A,Matchweek 1,Home,W 2–1,Milan,Genoa,Y,GK,90,2,1,2,50.0,0,0.4,0,0,0,0,8,11,72.7,21,9,23.8,27.8,8,75.0,44.5,12,2,16.7,2,23.0,Match Report
17,2018-11-04,Sun,Serie A,Matchweek 11,Away,W 1–0,Milan,Udinese,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,8,19,42.1,25,9,40.0,35.0,10,90.0,57.9,8,0,0.0,1,14.1,Match Report
18,2018-11-08,Thu,Europa Lg,Group stage,Away,D 1–1,it  Milan,es  Betis,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2018-11-11,Sun,Serie A,Matchweek 12,Home,L 0–2,Milan,Juventus,Y,GK,90,6,2,4,66.7,0,2.3,0,0,0,0,7,14,50.0,30,6,33.3,31.8,7,57.1,40.1,17,0,0.0,1,14.8,Match Report
20,2018-11-17,Sat,UEFA Nations League,League A,Home,D 0–0,it  Italy,pt  Portugal,Y,GK,90,,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
21,2018-11-20,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,it  Italy,us  United States,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2018-11-25,Sun,Serie A,Matchweek 13,Away,D 1–1,Milan,Lazio,Y,GK,90,6,1,5,83.3,0,1.4,0,0,0,0,6,11,54.5,26,5,11.5,25.0,14,57.1,42.1,10,1,10.0,0,11.0,Match Report
23,2018-11-29,Thu,Europa Lg,Group stage,Home,W 5–2,it  Milan,lu  F91 Dudelange,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2018-12-02,Sun,Serie A,Matchweek 14,Home,W 2–1,Milan,Parma,Y,GK,90,1,1,0,0.0,0,0.7,0,0,0,0,6,11,54.5,21,3,28.6,27.6,8,62.5,43.5,5,0,0.0,0,13.0,Match Report
25,2018-12-09,Sun,Serie A,Matchweek 15,Home,D 0–0,Milan,Torino,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,7,15,46.7,27,5,33.3,31.7,8,75.0,53.8,10,1,10.0,0,16.7,Match Report
26,2018-12-13,Thu,Europa Lg,Group stage,Away,L 1–3,it  Milan,gr  Olympiacos,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
27,2018-12-18,Tue,Serie A,Matchweek 16,Away,D 0–0,Milan,Bologna,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,6,9,66.7,24,6,25.0,32.5,3,100.0,53.3,3,0,0.0,2,15.2,Match Report
28,2018-12-22,Sat,Serie A,Matchweek 17,Home,L 0–1,Milan,Fiorentina,Y,GK,90,1,1,0,0.0,0,0.2,0,0,0,0,5,13,38.5,20,2,35.0,31.8,10,60.0,41.3,9,0,0.0,2,22.3,Match Report
29,2018-12-26,Wed,Serie A,Matchweek 18,Away,D 0–0,Milan,Frosinone,Y,GK,90,6,0,6,100.0,1,1.0,0,0,0,0,5,8,62.5,16,5,18.8,25.1,13,38.5,34.9,13,0,0.0,0,20.0,Match Report
30,2018-12-29,Sat,Serie A,Matchweek 19,Home,W 2–1,Milan,SPAL,Y,GK,90,4,1,3,75.0,0,0.8,0,0,0,0,2,9,22.2,21,6,28.6,29.2,5,60.0,42.2,4,0,0.0,0,16.3,Match Report
31,2019-01-12,Sat,Coppa Italia,Round of 16,Away,W 2–0,Milan,Sampdoria,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
32,2019-01-16,Wed,Supercoppa Italiana,Supercoppa Italiana,Neutral,L 0–1,Milan,Juventus,Y,GK,90,3,1,2,66.7,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
33,2019-01-21,Mon,Serie A,Matchweek 20,Away,W 2–0,Milan,Genoa,Y,GK,90,6,0,6,100.0,1,1.7,0,0,0,0,3,6,50.0,24,10,16.7,25.5,14,14.3,30.7,12,1,8.3,0,9.5,Match Report
34,2019-01-26,Sat,Serie A,Matchweek 21,Home,D 0–0,Milan,Napoli,Y,GK,90,7,0,7,100.0,1,1.2,0,0,0,0,14,21,66.7,39,9,41.0,34.0,10,50.0,37.8,15,1,6.7,0,6.9,Match Report
35,2019-01-29,Tue,Coppa Italia,Quarter-finals,Home,W 2–0,Milan,Napoli,Y,,90,,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
36,2019-02-03,Sun,Serie A,Matchweek 22,Away,D 1–1,Milan,Roma,Y,GK,90,7,1,6,85.7,0,2.3,0,0,0,0,3,6,50.0,27,6,22.2,24.9,6,0.0,20.2,17,2,11.8,0,4.6,Match Report
37,2019-02-10,Sun,Serie A,Matchweek 23,Home,W 3–0,Milan,Cagliari,Y,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,3,7,42.9,22,6,22.7,32.7,9,22.2,28.0,11,2,18.2,0,17.5,Match Report
38,2019-02-16,Sat,Serie A,Matchweek 24,Away,W 3–1,Milan,Atalanta,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,7,15,46.7,32,8,31.3,36.4,9,55.6,41.3,9,2,22.2,0,10.8,Match Report
39,2019-02-22,Fri,Serie A,Matchweek 25,Home,W 3–0,Milan,Empoli,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,0,1,0.0,25,6,4.0,21.7,4,0.0,23.5,10,2,20.0,1,14.5,Match Report
40,2019-02-26,Tue,Coppa Italia,Semi-finals,Away,D 0–0,Milan,Lazio,Y,,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
41,2019-03-02,Sat,Serie A,Matchweek 26,Home,W 1–0,Milan,Sassuolo,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,4,5,80.0,15,4,6.7,21.4,11,36.4,34.3,7,1,14.3,0,15.0,Match Report
42,2019-03-09,Sat,Serie A,Matchweek 27,Away,W 2–1,Milan,Chievo,Y,GK,90,1,1,0,0.0,0,0.1,0,0,0,0,12,18,66.7,34,4,38.2,34.0,9,55.6,35.6,6,0,0.0,1,20.7,Match Report
43,2019-03-17,Sun,Serie A,Matchweek 28,Home,L 2–3,Milan,Inter,Y,GK,90,4,3,2,50.0,0,2.4,1,1,0,0,3,4,75.0,20,3,15.0,25.0,9,11.1,25.7,10,0,0.0,0,10.0,Match Report
44,2019-03-23,Sat,Euro Qualifying,Group stage,Home,W 2–0,it  Italy,fi  Finland,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
45,2019-03-26,Tue,Euro Qualifying,Group stage,Home,W 6–0,it  Italy,li  Liechtenstein,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
46,2019-03-30,Sat,Serie A,Matchweek 29,Away,L 0–1,Milan,Sampdoria,Y,GK,90,6,1,5,83.3,0,1.5,0,0,0,0,8,10,80.0,37,9,24.3,27.1,8,12.5,29.3,7,0,0.0,0,13.5,Match Report
47,2019-04-02,Tue,Serie A,Matchweek 30,Home,D 1–1,Milan,Udinese,Y,GK,10,0,0,0,,0,0.0,0,0,0,0,0,1,0.0,3,1,33.3,44.7,0,,,1,1,100.0,0,6.0,Match Report
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2019-04-20,Sat,Serie A,Matchweek 33,Away,D 1–1,Milan,Parma,Y,GK,90,1,1,0,0.0,0,0.5,0,0,0,0,5,12,41.7,18,3,33.3,30.5,11,54.5,44.6,12,0,0.0,1,14.2,Match Report
50,2019-04-24,Wed,Coppa Italia,Semi-finals,Home,L 0–1,Milan,Lazio,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
51,2019-04-28,Sun,Serie A,Matchweek 34,Away,L 0–2,Milan,Torino,Y,GK,90,2,2,1,50.0,0,1.6,1,1,0,0,8,16,50.0,27,8,37.0,34.5,12,50.0,43.3,18,0,0.0,0,12.2,Match Report
52,2019-05-06,Mon,Serie A,Matchweek 35,Home,W 2–1,Milan,Bologna,Y,GK,90,6,1,5,83.3,0,1.2,0,0,0,0,8,20,40.0,25,5,48.0,38.2,10,80.0,53.5,5,0,0.0,0,7.8,Match Report
53,2019-05-11,Sat,Serie A,Matchweek 36,Away,W 1–0,Milan,Fiorentina,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,7,21,33.3,15,5,60.0,45.5,13,92.3,59.0,16,5,31.3,0,12.3,Match Report
54,2019-05-19,Sun,Serie A,Matchweek 37,Home,W 2–0,Milan,Frosinone,Y,GK,90,1,0,1,100.0,1,1.3,1,0,1,0,2,3,66.7,15,5,6.7,24.3,9,22.2,37.2,13,0,0.0,1,19.8,Match Report
55,2019-05-26,Sun,Serie A,Matchweek 38,Away,W 3–2,Milan,SPAL,Y,GK,20,0,0,0,,0,0.0,0,0,0,0,4,5,80.0,8,2,62.5,45.6,1,0.0,27.0,4,0,0.0,0,10.5,Match Report
56,,,,,,21-15-9,,,45/45,,3900,129,35,101,77.5,16,35.0,4,3,1,0,196,373,52.5,869,194,27.5,30.1,292,45.9,39.5,364,31,8.5,14,13.8,
